,timestamp,report_week,operability_icu,power_outage_equipment_failure_specify,power_generator_available,power_outage_mortatility,power_outage_deaths_count,mortality_hospital_failure_cardiovascular_count,mortality_hospital_failure_cardiovascular_cause,mortality_hospital_failure_trauma_count,mortality_hospital_failure_trauma_cause,strike_medical_staff_affected,strike_nurses_affected,operability_icu_p,strike_other_staff_affected,strike_patients_affected,strike_other_affected,staff_violence_affected_reasons,epidemiological_emergency_suspected_diseases,rrt_avail_high_flow_catheters,rrt_avail_blood_tests_hiv_hvb_hvc_vdr,rrt_avail_immediate_access_urea_reduction_bun,nCoV_face_mask_avail,nCoV_respiratory_isolation_protocol_avail,operability_er,nCoV_isolation_area_avail,operability_sx,operability_lab,operability_uls,operability_ct_mri,operability_xr,er_avail_adrenalin,er_avail_atropine,hospital_code,er_avail_dopamine,er_avail_cephalosporins_betalactams,er_avail_aminoglycosides_quinolone,er_avail_vancomycin_clindamycin,er_avail_lidocaine,er_avail_minor_opioids,er_avail_major_opioids,er_avail_iv_fluids,er_avail_diazepam_dph,er_avail_heparin,federal_entity,er_avail_steroids,er_avail_insulin,er_avail_asthma,er_avail_blood_pressure,er_avail_defibrillator,er_avail_ott_intubation,er_avail_catheter,er_avail_oxygen_suction,sx_avail_minor_opioids,sx_avail_major_opioids,hospital_type,sx_avail_anesthetic_gases,sx_avail_anesthetics_iv,sx_avail_relaxants,sx_avail_ott_intubation,sx_avail_patient_lingerie_kit,sx_avail_disposables_mask_gloves_gown,sx_avail_oxygen_suction,rrt_avail,rrt_operability,rrt_date_stopped_operability,administrative_entity,rrt_reason_stopped_operability,rrt_avg_daily_patients,rrt_peritoneal_count,rrt_peritoneal_reason_not_performed,rrt_num_hemodialysis,rrt_num_hemodialysis_acute,rrt_num_hemodialysis_chronic,rrt_num_hemodialysis_equipments,rrt_num_hemodialysis_equipments_operability,rrt_hemodialysis_avail_filter,arch_beds_count,rrt_hemodialysis_avail_lines,rrt_hemodialysis_avail_kit_hemodialysis,rrt_hemodialysis_avail_iron,rrt_hemodialysis_avail_b_complex,rrt_hemodialysis_avail_calcium,rrt_hemodialysis_avail_zemblar,rrt_reverse_osmosis_unit_operability,rrt_staff_nephrology,rrt_staff_md,rrt_staff_resident,op_beds_count,rrt_staff_nurse,rrt_staff_nurse_nephrologist,nutr_avail,nutr_operability,nutr_date_stopped_operability,nutr_reason_stopped_operability,nutr_num,nutr_daily_freq_meal,nutr_quality,nutr_freq_milk_formulas,op_beds_er_count,pneumonia_antibiotic_therapy_latency,mi_thrombolytic_treatment_latency,er_staff_residents_and_rural_day_on_call,er_staff_specialist_day_on_call,er_staff_mic_day_on_call,er_staff_nurse_day_on_call,er_staff_non_professional_nurse_day_on_call,er_staff_residents_and_rural_night_on_call,er_staff_specialist_night_on_call,er_staff_mic_night_on_call,op_pavilions_count,er_staff_nurse_night_on_call,er_staff_non_professional_nurse_night_on_call,wash_failure_icu,wash_failure_er,wahs_failure_sx,power_outage,power_outage_avg_failures_per_day,power_outage_days_count,power_outage_avg_duration,power_outage_equipment_failure,year_week,report_count,er_avail_adrenalin_ordinal,er_avail_atropine_ordinal,er_avail_dopamine_ordinal,er_avail_cephalosporins_betalactams_ordinal,er_avail_aminoglycosides_quinolone_ordinal,er_avail_vancomycin_clindamycin_ordinal,er_avail_lidocaine_ordinal,er_avail_minor_opioids_ordinal,er_avail_major_opioids_ordinal,er_avail_iv_fluids_ordinal,er_avail_diazepam_dph_ordinal,er_avail_heparin_ordinal,er_avail_steroids_ordinal,er_avail_insulin_ordinal,er_avail_asthma_ordinal,er_avail_blood_pressure_ordinal,er_avail_defibrillator_ordinal,er_avail_ott_intubation_ordinal,er_avail_catheter_ordinal,er_avail_oxygen_suction_ordinal,sx_avail_minor_opioids_ordinal,sx_avail_major_opioids_ordinal,sx_avail_anesthetic_gases_ordinal,sx_avail_anesthetics_iv_ordinal,sx_avail_relaxants_ordinal,sx_avail_ott_intubation_ordinal,sx_avail_patient_lingerie_kit_ordinal,sx_avail_disposables_mask_gloves_gown_ordinal,sx_avail_oxygen_suction_ordinal,medical_supply_summary,operability_icu_ordinal,operability_icu_p_ordinal,operability_er_ordinal,operability_sx_ordinal,operability_lab_ordinal,operability_uls_ordinal,operability_ct_mri_ordinal,operability_xr_ordinal,country
724,2020-01-29 02:04:57.047000+00:00,1 del 2020,Todos los días,,Funciona todos los días,No,,,,,,,,Todos los días,,,,,,No hubo,No hubo,No hubo,Option 1,,Todos los días,,Todos los días,Menos de 3 de días,No operativa,No operativa,Todos los días,Todos los días,No hubo,TAC001,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,No hubo,No hubo,Entre 3 y 5 días,Todos los días,Todos los días,Táchira,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo IV,Todos los días,No hubo,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Sí,Sí,,Gob. Estatal,,10.0,4.0,,6.0,0.0,10.0,12.0,4.0,Todos los días,900,Todos los días,Todos los días,No hubo,No hubo,No hubo,No hubo,Ningún día,Entre 3 y 5 días,No hubo,Todos los días,300,Todos los días,No hubo,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,75,1800,15,8,2,3,6,4,7,1,2,3,6,4,Hubo agua todos los días,Hubo agua todos los días,Hubo agua todos los días,Si,1,Todos los días,1899-12-30T01:30:00.000Z,No,2020-00,2.0,3.0,0,3,3,3.0,0.0,3,0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3,3.0,3,0,3.0,3.0,0.0,0.0,3,1.9310344827586208,3.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,Venezuela
738,2020-01-14 14:36:17.210000+00:00,2 del 2020,Todos los días,,Funciona todos los días,No,,,,,,,,Todos los días,,,,,,No hubo,No hubo,No hubo,,,Todos los días,,Todos los días,Entre 3 y 5 días,No operativa,No operativa,Todos los días,Todos los días,Todos los días,TAC001,Todos los días,Entre 3 y 5 días,Entre 3 y 5 días,No hubo,Todos los días,No hubo,No hubo,Entre 1 y 2 días,Entre 3 y 5 días,Todos los días,Táchira,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo IV,Todos los días,No hubo,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Sí,Sí,,Gob. Estatal,,9.0,4.0,,5.0,0.0,9.0,12.0,3.0,No hubo,900,Todos los días,Todos los días,No hubo,No hubo,No hubo,No hubo,Ningún día,Todos los días,No hubo,Todos los días,300,Todos los días,No hubo,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,70,2400,15,7,3,2,7,5,7,2,2,3,5,5,"< 3 días, con soporte alterno","< 3 días, con soporte alterno","< 3 días, con soporte alterno",Si,2,Entre 3 y 5 días,1899-12-30T01:00:00.000Z,No,2020-01,1.0,3.0,3,3,2,2.0,0.0,3,0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3,3.0,3,0,3.0,3.0,0.0,0.0,3,2.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,Venezuela
726,2020-01-25 21:38:29.136000+00:00,3 del 2020,Todos los días,,Funciona todos los días,No,,,,,,,,Todos los días,,,,,,No hubo,No hubo,No hubo,Option 1,No,Todos los días,No,Todos los días,Menos de 3 de días,No operativa,No operativa,Todos los días,Entre 3 y 5 días,Entre 3 y 5 días,TAC001,Entre 3 y 5 días,Todos los días,Entre 3 y 5 días,Entre 3 y 5 días,Todos los días,No hubo,No hubo,No hubo,Todos los días,Todos los días,Táchira,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo IV,Todos los días,No hubo,No hubo,Todos los días,No hubo,No hubo,Todos los días,Sí,Sí,,Gob. Estatal,,7.0,4.0,,3.0,0.0,7.0,12.0,6.0,Entre 3 y 5 días,900,Entre 3 y 5 días,Entre 3 y 5 días,No hubo,No hubo,No hubo,No hubo,Ningún día,Todos los días,No hubo,Todos los días,300,Todos los días,No hubo,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,70,720,15,9,3,2,6,7,8,2,3,3,6,6,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,2,Todos los días,1899-12-30T02:00:00.000Z,No,2020-02,1.0,2.0,2,2,3,2.0,2.0,3,0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3,3.0,3,0,0.0,3.0,0.0,0.0,3,1.793103448275862,3.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,Venezuela
1009,2020-01-25 21:51:16.822000+00:00,4 del 2020,Todos los días,,Funciona todos los días,No,,,,,,,,Todos los días,,,,,,No hubo,No hubo,No hubo,Option 1,No,Todos los días,No,Todos los días,No operativa,No operativa,No operativa,Todos los días,Todos los días,Todos los días,TAC001,Todos los días,Entre 3 y 5 días,Entre 3 y 5 días,Entre 3 y 5 días,Todos los días,Entre 3 y 5 días,No hubo,Entre 3 y 5 días,Todos los días,Todos los días,Táchira,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo IV,Todos los días,No hubo,No hubo,Todos los días,No hubo,No hubo,Todos los días,Sí,Sí,,Gob. Estatal,,7.0,4.0,,3.0,0.0,7.0,12.0,3.0,Entre 3 y 5 días,900,Entre 3 y 5 días,Entre 3 y 5 días,No hubo,No hubo,No hubo,No hubo,Ningún día,Entre 3 y 5 días,No hubo,Todos los días,300,Todos los días,No hubo,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,69,1800,15,8,3,2,6,4,7,2,3,3,7,2,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,2,Entre 3 y 5 días,1899-12-30T01:30:00.000Z,No,2020-03,1.0,3.0,3,3,2,2.0,2.0,3,2,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3,3.0,3,0,0.0,3.0,0.0,0.0,3,2.206896551724138,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,Venezuela
746,2020-02-14 16:34:18.078000+00:00,5 del 2020,Todos los días,,Funciona todos los días,No,,,,2.0,"Equipos, Medicamentos",,,Todos los días,,,,,Síndrome Gillan Barré,No hubo,No hubo,No hubo,,No,Todos los días,No,Todos los días,Entre 3 y 5 días,No operativa,No operativa,Todos los días,Todos los días,Todos los días,TAC001,Todos los días,Entre 3 y 5 días,Todos los días,Entre 3 y 5 días,Todos los días,No hubo,No hubo,Entre 3 y 5 días,No hubo,Todos los días,Táchira,No hubo,No hubo,No hubo,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo IV,Todos los días,No hubo,No hubo,Todos los días,No hubo,No hubo,Todos los días,Sí,Sí,,Gob. Estatal,,10.0,4.0,,6.0,0.0,10.0,12.0,3.0,No hubo,900,No hubo,No hubo,No hubo,No hubo,No hubo,No hubo,Todos los días,Todos los días,No hubo,Todos los días,300,Todos los días,No hubo,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,70,2880,15,8,3,3,6,6,6,2,3,3,6,4,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,2,Todos los días,1899-12-30T01:00:00.000Z,No,2020-04,2.0,3.0,3,3,2,3.0,2.0,3,0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3,3.0,3,0,0.0,3.0,0.0,0.0,3,1.6551724137931034,3.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,Venezuela
730,2020-02-14 16:39:04.145000+00:00,6 del 2020,Todos los días,,Funciona todos los días,No,,,,,,,,Todos los días,,,,,,No hubo,No hubo,No hubo,,No,Todos los días,No,Todos los días,Entre 3 y 5 días,No operativa,No operativa,Todos los días,Todos los días,Todos los días,TAC001,Todos los días,Entre 3 y 5 días,Entre 3 y 5 días,Entre 3 y 5 días,Todos los días,No hubo,No hubo,No hubo,No hubo,Todos los días,Táchira,Todos los días,No hubo,No hubo,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo IV,Todos los días,Todos los días,No hubo,Todos los días,No hubo,No hubo,Todos los días,Sí,Sí,,Gob. Estatal,,9.0,4.0,,5.0,0.0,9.0,12.0,3.0,No hubo,900,No hubo,Todos los días,No hubo,No hubo,No hubo,No hubo,Todos los días,Todos los días,No hubo,Todos los días,300,Todos los días,No hubo,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,75,1440,15,6,3,3,7,5,7,1,3,3,6,5,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,2,Todos los días,1899-12-30T05:00:00.000Z,No,2020-05,1.0,3.0,3,3,2,2.0,2.0,3,0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3,3.0,3,3,0.0,3.0,0.0,0.0,3,1.7586206896551724,3.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,Venezuela
758,2019-06-10 19:31:16.509000+00:00,22 del 2019,No operativa,0,Funciona todos los días,No,0.0,0.0,,0.0,,,,Nunca ha existido,,,,,,,,,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Nunca ha existido,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Tipo II,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,IVSS,,70.0,0.0,Falta de insumos médicos,10.0,0.0,70.0,28.0,16.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,14,20,15,4,2,0,14,0,4,2,0,2,4,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Menos de 3 días,1899-12-30T02:00:00.000Z,No,2019-21,2.0,3.0,3,3,3,3.0,3.0,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3.0,3,3,3.0,3.0,3.0,3.0,3,3.0,0.0,,3.0,3.0,0.0,0.0,,,Venezuela
752,2019-06-08 15:56:32.022000+00:00,23 del 2019,No operativa,0,Funciona todos los días,No,0.0,0.0,,0.0,,,,Nunca ha existido,,,,,,,,,,,No existe,,No existe,No operativa,No operativa,Nunca ha existido,No existe,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Tipo II,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,IVSS,,15.0,0.0,"Falta de material quirúrgico, Falta de insumos médicos",0.0,0.0,105.0,26.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Nunca ha existido,Nunca ha existido,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,20,20,4,2,1,12,0,4,2,1,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Menos de 3 días,1899-12-30T02:00:00.000Z,No,2019-22,1.0,3.0,3,3,3,3.0,3.0,3,3,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3.0,3,3,3.0,3.0,3.0,3.0,3,2.896551724137931,0.0,,,,0.0,0.0,,,Venezuela
765,2019-06-21 17:57:38.861000+00:00,24 del 2019,No operativa,0,Funciona todos los días,No,0.0,0.0,,0.0,,,,Nunca ha existido,,,,,,Todos los días,No hubo,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Tipo II,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,IVSS,,18.0,0.0,Falta de insumos médicos,5.0,0.0,18.0,26.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Nunca ha existido,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,14,15,20,4,2,0,12,0,4,2,0,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Entre 3 y 5 días,1899-12-30T02:00:00.000Z,No,2019-23,1.0,3.0,3,3,3,3.0,3.0,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3.0,3,3,3.0,3.0,3.0,3.0,3,3.0,0.0,,3.0,3.0,0.0,0.0,,3.0,Venezuela
774,2019-06-21 18:03:41.142000+00:00,25 del 2019,No operativa,0,Funciona todos los días,No,0.0,0.0,,0.0,,,,Nunca ha existido,,,,,,Todos los días,No hubo,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Tipo II,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,IVSS,,16.0,0.0,Falta de insumos médicos,0.0,0.0,16.0,26.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Nunca ha existido,Nunca ha existido,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,14,20,20,4,2,0,14,0,4,2,0,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Entre 3 y 5 días,1899-12-30T02:00:00.000Z,No,2019-24,1.0,3.0,3,3,3,3.0,3.0,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3,3.0,3,3,3.0,3.0,3.0,3.0,3,2.896551724137931,0.0,,3.0,3.0,0.0,0.0,,3.0,Venezuela
772,2019-06-28 17:32:57.673000+00:00,26 del 2019,No operativa,0,Funciona todos los días,No,0.0,0.0,,0.0,,,,Nunca ha existido,,,,,,Todos los días,No hubo,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Tipo II,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Sí,Sí,,IVSS,,10.0,0.0,Falta de material quirúrgico,0.0,0.0,10.0,26.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,29,15,4,2,0,14,0,4,2,0,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Entre 3 y 5 días,1899-12-30T02:00:00.000Z,No,2019-25,1.0,3.0,3,3,3,3.0,3.0,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3,3.0,3,3,3.0,3.0,0.0,0.0,3,2.689655172413793,0.0,,3.0,3.0,0.0,0.0,,3.0,Venezuela
753,2019-07-08 17:08:19.478000+00:00,27 del 2019,No operativa,0,Funciona todos los días,No,0.0,0.0,,0.0,,,,Nunca ha existido,,,,,,Todos los días,Todos los días,Todos los días,,,Todos los días,,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo II,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Sí,Sí,,IVSS,,10.0,0.0,"Falta de material quirúrgico, Falta de insumos médicos",2.0,0.0,10.0,24.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Nunca ha existido,Nunca ha existido,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,14,15,20,4,2,1,14,0,4,2,1,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Todos los días,1899-12-30T04:00:00.000Z,No,2019-26,1.0,3.0,3,3,3,3.0,3.0,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3,3.0,3,3,3.0,3.0,0.0,0.0,3,2.689655172413793,0.0,,3.0,3.0,3.0,3.0,3.0,3.0,Venezuela
767,2019-07-15 18:30:32.462000+00:00,28 del 2019,No operativa,0,Funciona todos los días,No,0.0,0.0,,0.0,,,,Nunca ha existido,,,,,,Todos los días,No hubo,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Tipo II,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Sí,Sí,,IVSS,,16.0,0.0,Falta de insumos médicos,0.0,0.0,16.0,26.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Nunca ha existido,No hubo,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,30,15,4,2,0,16,0,4,2,0,2,6,0,"3 a 5 días , sin soporte  alterno","3 a 5 días , sin soporte  alterno","3 a 5 días , sin soporte  alterno",Si,1,Entre 3 y 5 días,1899-12-30T04:00:00.000Z,No,2019-27,1.0,3.0,3,3,3,3.0,3.0,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3.0,3,3,3.0,3.0,0.0,0.0,3,2.793103448275862,0.0,,3.0,3.0,0.0,0.0,,3.0,Venezuela
761,2019-07-22 17:13:57.944000+00:00,29 del 2019,No operativa,1,Funciona todos los días,No,0.0,0.0,,0.0,,,,Nunca ha existido,,,,,,Todos los días,No hubo,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Tipo II,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Sí,Sí,,IVSS,,18.0,0.0,Falta de insumos médicos,0.0,0.0,18.0,26.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Nunca ha existido,No hubo,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,30,20,4,2,0,14,0,4,2,0,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Entre 3 y 5 días,1899-12-30T01:00:00.000Z,No,2019-28,1.0,3.0,3,3,3,3.0,0.0,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3.0,3,3,3.0,3.0,3.0,0.0,3,2.793103448275862,0.0,,3.0,3.0,0.0,0.0,,3.0,Venezuela
